ID;Name;Level;Element1;Element2;Health;Abilities
M3_SHIP_M3H20_85;Storm's Orphan;85;Water;Fire;190;Whenever you play an allied Vapyro, you create a random fire or water action from the Relegatia set in your hand.|20{r}: You draw a Vapyro.|Double the bonus of all allied Vapyro.|The cost of fire or water actions in your hand is reduced by 4.|30{r}: Destroy all allied non-fire, non-water crystals.
M3_SHIP_M3H20_90;Storm's Orphan;90;Water;Fire;195;Whenever you play an allied Vapyro, you create a random fire or water action from the Relegatia set in your hand.|20{r}: You draw a Vapyro.|Double the bonus of all allied Vapyro.|The cost of fire or water actions in your hand is reduced by 4.|30{r}: Destroy all allied non-fire, non-water crystals.
M3_SHIP_M3H20_95;Storm's Orphan;95;Water;Fire;200;Whenever you play an allied Vapyro, you create a random fire or water action from the Relegatia set in your hand.|20{r}: You draw a Vapyro.|Double the bonus of all allied Vapyro.|The cost of fire or water actions in your hand is reduced by 4.|30{r}: Destroy all allied non-fire, non-water crystals.
M3_SHIP_PLATYPUS_10;Platypus;10;Water;Earth;110;
M3_SHIP_PLATYPUS_30;Platypus;30;Water;Earth;150;
M3_SHIP_PLATYPUS_50;Platypus;50;Water;Earth;190;
M3_SHIP_PLATYPUS_70;Platypus;70;Water;Earth;230;
M3_SHIP_PLATYPUS_90;Platypus;90;Water;Earth;260;
M3_SHIP_HORROR_FROM_THE_DEPTHS_13;Horror from the Depths;13;Water;Darkness;110;
M3_SHIP_HORROR_FROM_THE_DEPTHS_33;Horror from the Depths;33;Water;Darkness;150;
M3_SHIP_HORROR_FROM_THE_DEPTHS_53;Horror from the Depths;53;Water;Darkness;190;
M3_SHIP_HORROR_FROM_THE_DEPTHS_73;Horror from the Depths;73;Water;Darkness;230;
M3_SHIP_HORROR_FROM_THE_DEPTHS_93;Horror from the Depths;93;Water;Darkness;275;
M3_SHIP_ARCSPEWER_EEL_16;Arcspewer Eel;16;Water;Air;120;
M3_SHIP_ARCSPEWER_EEL_36;Arcspewer Eel;36;Water;Air;160;
M3_SHIP_ARCSPEWER_EEL_56;Arcspewer Eel;56;Water;Air;200;
M3_SHIP_ARCSPEWER_EEL_76;Arcspewer Eel;76;Water;Air;230;
M3_SHIP_ARCSPEWER_EEL_96;Arcspewer Eel;96;Water;Air;290;
M3_SHIP_WALICORN_19;Walicorn;19;Water;Light;120;
M3_SHIP_WALICORN_39;Walicorn;39;Water;Light;160;
M3_SHIP_WALICORN_59;Walicorn;59;Water;Light;200;
M3_SHIP_WALICORN_79;Walicorn;79;Water;Light;230;
M3_SHIP_WALICORN_99;Walicorn;99;Water;Light;305;
M3_SHIP_AQUARIA_22;Aquaria;22;Water;None;150;
M3_SHIP_AQUARIA_41;Aquaria;41;Water;None;175;
M3_SHIP_AQUARIA_60;Aquaria;60;Water;None;200;
M3_SHIP_AQUARIA_81;Aquaria;81;Water;None;225;
M3_SHIP_AQUARIA_97;Aquaria;97;Water;None;250;
M3C_BONUS_ROOM_MERFOLK_RANDOM;Fishing Pond;1;Water;None;999;Countdown 10|Whenever the countdown reaches zero, you lose the game.|Whenever this is damaged, create a random Fish from the Relegatia set in a random empty allied field.|Whenever an allied troop is destroyed, add that troop to the encounter rewards.
M3C_BONUS_ROOM_VANTU_RANDOM;Mirror Gallery;2;Light;None;999;At the start of your turn, if there are no allied troops, you lose the game.
M3_SHIP_MERFOLK_HARPUNIST_1;Merfolk Harpunist;1;Water;None;80;
M3_SHIP_NETFISHER_3;Netfisher;3;Water;None;90;20{r}, end your turn: Put chosen troop on top of its owner's deck.
M3_SHIP_KELP_GARDENER_5;Kelp Gardener;5;Water;Earth;100;
M3_SHIP_CLIFFDIVER_7;Cliffdiver;7;Water;None;110;Whenever you swipe a water chain with 4 or more crystals in a straight vertical line, your hero gains 10 {r}.
M3_SHIP_PEARL_DIVER_9;Pearl Diver;9;Water;None;120;Whenever you swipe a water chain with 4 or more crystals in a straight vertical line, you create a Pearl in your hand.
M3_SHIP_MYRIEL_OF_ICESEA_11;Myriel of Icesea;11;Water;None;110;If there are at least 3 allied {W}, your opponent can't gain charge.
M3_SHIP_STORMCHASER_13;Stormchaser;13;Water;Air;120;At the start of your turn, destroy all allied {n}.
M3_SHIP_YOUNG_WANDER_15;Young Wander;15;Water;Earth;130;
M3_SHIP_INKHAIR_17;Ink-Hair;17;Water;Darkness;140;Whenever you swipe an air chain with 8 or more crystals, return a random enemy troop to its owner's hand.|Whenever you swipe a darkness chain with 8 or more crystals, your opponent discards a card of their choice.
M3_SHIP_QUEEN_UNDINE_19;Queen Undine;19;Water;None;130;At the start of your turn, heal 1 {h} from this for each 10 charge you have.
M3_SHIP_MERFOLK_HARPUNIST_21;Merfolk Harpunist;21;Water;None;150;
M3_SHIP_NETFISHER_23;Netfisher;23;Water;None;150;20{r}, end your turn: Put chosen troop on top of its owner's deck.
M3_SHIP_KELP_GARDENER_25;Kelp Gardener;25;Water;Earth;145;
M3_SHIP_CLIFFDIVER_27;Cliffdiver;27;Water;None;150;Whenever you swipe a water chain with 4 or more crystals in a straight vertical line, your hero gains 10 {r}.
M3_SHIP_PEARL_DIVER_29;Pearl Diver;29;Water;None;160;Whenever you swipe a water chain with 4 or more crystals in a straight vertical line, you create a Pearl in your hand.
M3_SHIP_MYRIEL_OF_ICESEA_31;Myriel of Icesea;31;Water;None;160;If there are at least 3 allied {W}, your opponent can't gain charge.
M3_SHIP_STORMCHASER_33;Stormchaser;33;Water;Air;170;At the start of your turn, destroy all allied {n}.
M3_SHIP_YOUNG_WANDER_35;Young Wander;35;Water;Earth;180;
M3_SHIP_INKHAIR_37;Ink-Hair;37;Water;Darkness;170;Whenever you swipe an air chain with 8 or more crystals, return a random enemy troop to its owner's hand.|Whenever you swipe a darkness chain with 8 or more crystals, your opponent discards a card of their choice.
M3_SHIP_QUEEN_UNDINE_39;Queen Undine;39;Water;None;170;At the start of your turn, heal 1 {h} from this for each 10 charge you have.
M3_SHIP_MERFOLK_HARPUNIST_41;Merfolk Harpunist;41;Water;None;200;
M3_SHIP_NETFISHER_43;Netfisher;43;Water;None;210;20{r}, end your turn: Put chosen troop on top of its owner's deck.
M3_SHIP_KELP_GARDENER_45;Kelp Gardener;45;Water;Earth;190;
M3_SHIP_CLIFFDIVER_47;Cliffdiver;47;Water;None;210;Whenever you swipe a water chain with 4 or more crystals in a straight vertical line, your hero gains 10 {r}.
M3_SHIP_PEARL_DIVER_49;Pearl Diver;49;Water;None;220;Whenever you swipe a water chain with 4 or more crystals in a straight vertical line, you create a Pearl in your hand.
M3_SHIP_MYRIEL_OF_ICESEA_51;Myriel of Icesea;51;Water;None;210;If there are at least 3 allied {W}, your opponent can't gain charge.
M3_SHIP_STORMCHASER_53;Stormchaser;53;Water;Air;210;At the start of your turn, destroy all allied {n}.
M3_SHIP_YOUNG_WANDER_55;Young Wander;55;Water;Earth;230;
M3_SHIP_INKHAIR_57;Ink-Hair;57;Water;Darkness;240;Whenever you swipe an air chain with 8 or more crystals, return a random enemy troop to its owner's hand.|Whenever you swipe a darkness chain with 8 or more crystals, your opponent discards a card of their choice.
M3_SHIP_QUEEN_UNDINE_59;Queen Undine;59;Water;None;210;At the start of your turn, heal 1 {h} from this for each 10 charge you have.
M3_SHIP_MERFOLK_HARPUNIST_61;Merfolk Harpunist;61;Water;None;250;
M3_SHIP_NETFISHER_63;Netfisher;63;Water;None;270;20{r}, end your turn: Put chosen troop on top of its owner's deck.
M3_SHIP_KELP_GARDENER_65;Kelp Gardener;65;Water;Earth;235;
M3_SHIP_CLIFFDIVER_67;Cliffdiver;67;Water;None;260;Whenever you swipe a water chain with 4 or more crystals in a straight vertical line, your hero gains 10 {r}.
M3_SHIP_PEARL_DIVER_69;Pearl Diver;69;Water;None;270;Whenever you swipe a water chain with 4 or more crystals in a straight vertical line, you create a Pearl in your hand.
M3_SHIP_MYRIEL_OF_ICESEA_71;Myriel of Icesea;71;Water;None;260;If there are at least 3 allied {W}, your opponent can't gain charge.
M3_SHIP_STORMCHASER_73;Stormchaser;73;Water;Air;250;At the start of your turn, destroy all allied {n}.
M3_SHIP_YOUNG_WANDER_75;Young Wander;75;Water;Earth;280;
M3_SHIP_INKHAIR_77;Ink-Hair;77;Water;Darkness;290;Whenever you swipe an air chain with 8 or more crystals, return a random enemy troop to its owner's hand.|Whenever you swipe a darkness chain with 8 or more crystals, your opponent discards a card of their choice.
M3_SHIP_QUEEN_UNDINE_79;Queen Undine;79;Water;None;250;At the start of your turn, heal 1 {h} from this for each 10 charge you have.
M3_SHIP_MERFOLK_HARPUNIST_81;Merfolk Harpunist;81;Water;None;300;
M3_SHIP_NETFISHER_83;Netfisher;83;Water;None;330;20{r}, end your turn: Put chosen troop on top of its owner's deck.
M3_SHIP_KELP_GARDENER_85;Kelp Gardener;85;Water;Earth;280;
M3_SHIP_CLIFFDIVER_87;Cliffdiver;87;Water;None;310;Whenever you swipe a water chain with 4 or more crystals in a straight vertical line, your hero gains 10 {r}.
M3_SHIP_PEARL_DIVER_89;Pearl Diver;89;Water;None;320;Whenever you swipe a water chain with 4 or more crystals in a straight vertical line, you create a Pearl in your hand.
M3_SHIP_MYRIEL_OF_ICESEA_91;Myriel of Icesea;91;Water;None;310;If there are at least 3 allied {W}, your opponent can't gain charge.
M3_SHIP_STORMCHASER_93;Stormchaser;93;Water;Air;290;At the start of your turn, destroy all allied {n}.
M3_SHIP_YOUNG_WANDER_95;Young Wander;95;Water;Earth;330;
M3_SHIP_INKHAIR_97;Ink-Hair;97;Water;Darkness;340;Whenever you swipe an air chain with 8 or more crystals, return a random enemy troop to its owner's hand.|Whenever you swipe a darkness chain with 8 or more crystals, your opponent discards a card of their choice.
M3_SHIP_QUEEN_UNDINE_99;Queen Undine;99;Water;None;290;At the start of your turn, heal 1 {h} from this for each 10 charge you have.
M3_SHIP_FROG_1;Frog;2;Water;None;70;
M3_SHIP_PEARL_OYSTER_2;Pearl Oyster;2;Water;None;70;
M3_SHIP_PINCER_CRAB_3;Pincer Crab;3;Water;None;85;
M3_LAWALRUS_CUB_4;Lawalrus Pup;4;Water;Fire;90;
M3_SHIP_AURELIA_90;Au'Relia of the Everflowing Water;90;Water;None;400;Whenever you create one or more {W}, your hero gains +25 {wp}.
M3_SHIP_NEREUS_99;Nereus;99;Water;None;500;Countdown 5|Whenever the countdown reaches zero, destroy all allied non-water crystals. Reset the countdown.
M3_MOUNTAIN_M3H5_5;Aura;5;Air;None;110;
M3_MOUNTAIN_M3H5_10;Aura;10;Air;None;115;10{r}: Destroy all crystals in chosen column.
M3_MOUNTAIN_M3H5_15;Aura;15;Air;None;120;
M3_MOUNTAIN_M3H5_20;Aura;20;Air;None;125;Whenever you play a Skyfolk, you draw a card. You discard chosen card.|10{r}: Destroy all crystals in chosen column.
M3_MOUNTAIN_M3H5_25;Aura;25;Air;None;130;Whenever you play a Skyfolk, you draw a card. You discard chosen card.|10{r}: Destroy all crystals in chosen column.
M3_MOUNTAIN_M3H5_30;Aura;30;Air;None;135;As long as gravity is normal for you, allied Skyfolk gain +5{h}.|Whenever you play a Skyfolk, you draw a card. You discard chosen card.|10{r}: Destroy all crystals in chosen column.
M3_MOUNTAIN_M3H5_35;Aura;35;Air;None;140;As long as gravity is normal for you, allied Skyfolk gain +5{h}.|Whenever you play a Skyfolk, you draw a card. You discard chosen card.|10{r}: Destroy all crystals in chosen column.
M3_MOUNTAIN_M3H5_40;Aura;40;Air;None;145;5{r}: Reverse gravity.|As long as gravity is normal for you, allied Skyfolk gain +5{h}.|Whenever you play a Skyfolk, you draw a card. You discard chosen card.|10{r}: Destroy all crystals in chosen column.
M3_MOUNTAIN_M3H5_45;Aura;45;Air;None;150;5{r}: Reverse gravity.|As long as gravity is normal for you, allied Skyfolk gain +5{h}.|Whenever you play a Skyfolk, you draw a card. You discard chosen card.|10{r}: Destroy all crystals in chosen column.
M3_MOUNTAIN_M3H5_50;Aura;50;Air;None;155;As long as gravity is inverted for you, you can play Skyfolk as quick cards.|5{r}: Reverse gravity.|As long as gravity is normal for you, allied Skyfolk gain +5{h}.|Whenever you play a Skyfolk, you draw a card. You discard chosen card.|10{r}: Destroy all crystals in chosen column.
M3_MOUNTAIN_M3H5_55;Aura;55;Air;None;160;As long as gravity is inverted for you, you can play Skyfolk as quick cards.|5{r}: Reverse gravity.|As long as gravity is normal for you, allied Skyfolk gain +5{h}.|Whenever you play a Skyfolk, you draw a card. You discard chosen card.|10{r}: Destroy all crystals in chosen column.
M3_MOUNTAIN_M3H5_60;Aura;60;Air;None;165;As long as gravity is inverted for you, you can play Skyfolk as quick cards.|5{r}: Reverse gravity.|As long as gravity is normal for you, allied Skyfolk gain +5{h}.|Whenever you play a Skyfolk, you draw a card. You discard chosen card.|10{r}: Destroy all crystals in chosen column.
M3_MOUNTAIN_M3H5_65;Aura;65;Air;None;170;As long as gravity is inverted for you, you can play Skyfolk as quick cards.|5{r}: Reverse gravity.|As long as gravity is normal for you, allied Skyfolk gain +5{h}.|Whenever you play a Skyfolk, you draw a card. You discard chosen card.
M3_MOUNTAIN_M3H5_70;Aura;70;Air;None;175;As long as gravity is inverted for you, you can play Skyfolk as quick cards.|5{r}: Reverse gravity.|As long as gravity is normal for you, allied Skyfolk gain +5{h}.|Whenever you play a Skyfolk, you draw a card. You discard chosen card.
M3_MOUNTAIN_M3H5_75;Aura;75;Air;None;180;As long as gravity is inverted for you, you can play Skyfolk as quick cards.|5{r}: Reverse gravity.|As long as gravity is normal for you, allied Skyfolk gain +5{h}.|Whenever you play a Skyfolk, you draw a card. You discard chosen card.|10{r}: Destroy all crystals in chosen column.
M3_MOUNTAIN_M3H5_80;Aura;80;Air;None;185;As long as gravity is inverted for you, you can play Skyfolk as quick cards.|5{r}: Reverse gravity.|As long as gravity is normal for you, allied Skyfolk gain +5{h}.|Whenever you play a Skyfolk, you draw a card. You discard chosen card.|10{r}: Destroy all crystals in chosen column.
M3_MOUNTAIN_M3H5_85;Aura;85;Air;None;190;As long as gravity is inverted for you, you can play Skyfolk as quick cards.|5{r}: Reverse gravity.|As long as gravity is normal for you, allied Skyfolk gain +5{h}.|Whenever you play a Skyfolk, you draw a card. You discard chosen card.|10{r}: Destroy all crystals in chosen column.
M3_MOUNTAIN_M3H5_90;Aura;90;Air;None;195;As long as gravity is inverted for you, you can play Skyfolk as quick cards.|5{r}: Reverse gravity.|As long as gravity is normal for you, allied Skyfolk gain +5{h}.|Whenever you play a Skyfolk, you draw a card. You discard chosen card.|10{r}: Destroy all crystals in chosen column.
M3_MOUNTAIN_M3H5_95;Aura;95;Air;None;200;As long as gravity is inverted for you, you can play Skyfolk as quick cards.|5{r}: Reverse gravity.|As long as gravity is normal for you, allied Skyfolk gain +5{h}.|Whenever you play a Skyfolk, you draw a card. You discard chosen card.|10{r}: Destroy all crystals in chosen column.
M3_MOUNTAIN_M3H11_24;Tornado;24;Darkness;Air;125;Whenever a troop is destroyed, your hero gains 10 {r}.|15{r}: Destroy all allied crystals without a neighbor of the same element.
M3_MOUNTAIN_M3H11_29;Tornado;29;Darkness;Air;130;Troops gain -3{h}.|Whenever a troop is destroyed, your hero gains 10 {r}.
